true_value,predicted_value,residual,absolute_error
-0.367,-0.758321625521488,0.39132162552148797,0.39132162552148797
1.42,1.03263082201491,0.38736917798508985,0.38736917798508985
1.529,1.144024183659947,0.38497581634005296,0.38497581634005296
1.127,0.7420269400298952,0.3849730599701048,0.3849730599701048
0.845,0.4629231151601178,0.38207688483988217,0.38207688483988217
0.168,-0.21273462820963784,0.3807346282096379,0.3807346282096379
-0.395,-0.017745993033651583,-0.3772540069663484,0.3772540069663484
1.417,1.0415310520064305,0.37546894799356956,0.37546894799356956
0.744,0.36964267266899,0.37435732733101,0.37435732733101
-1.422,-1.7938921332673403,0.3718921332673404,0.3718921332673404
0.157,0.5245122088334933,-0.3675122088334932,0.3675122088334932
-2.118,-2.4818782571284235,0.3638782571284236,0.3638782571284236
1.042,0.6787204369733524,0.36327956302664766,0.36327956302664766
-0.223,-0.586159223707792,0.3631592237077921,0.3631592237077921
0.053,-0.3092782639592457,0.36227826395924567,0.36227826395924567
-0.682,-0.3200421681601816,-0.36195783183981844,0.36195783183981844
-1.088,-0.7319564841753843,-0.3560435158246158,0.3560435158246158
-0.495,-0.14366796138996632,-0.3513320386100337,0.3513320386100337
0.079,0.4288404272214857,-0.3498404272214857,0.3498404272214857
0.872,0.5225767140278393,0.34942328597216066,0.34942328597216066
0.451,0.8001492666741247,-0.34914926667412466,0.34914926667412466
0.285,0.6314716170585863,-0.34647161705858637,0.34647161705858637
1.264,0.9185169303395597,0.3454830696604403,0.3454830696604403
-0.757,-1.0991216754432136,0.3421216754432136,0.3421216754432136
-0.583,-0.9245617221366342,0.34156172213663427,0.34156172213663427
-0.064,0.27429711542477064,-0.33829711542477064,0.33829711542477064
0.833,0.4982325291777099,0.3347674708222901,0.3347674708222901
1.093,0.7584653336780771,0.33453466632192286,0.33453466632192286
1.031,0.7015244389629889,0.32947556103701103,0.32947556103701103
-2.903,-2.575786420704423,-0.3272135792955768,0.3272135792955768
-3.028,-2.70375564342173,-0.3242443565782702,0.3242443565782702
0.012,0.33241105354784617,-0.32041105354784616,0.32041105354784616
-1.688,-1.3680847356181576,-0.31991526438184237,0.31991526438184237
-0.026,0.29176638808017075,-0.31776638808017077,0.31776638808017077
-0.187,0.1301664839558964,-0.3171664839558964,0.3171664839558964
0.557,0.8740488627745356,-0.3170488627745356,0.3170488627745356
0.415,0.7315035596901608,-0.3165035596901608,0.3165035596901608
0.955,0.6397566307799092,0.3152433692200908,0.3152433692200908
-1.041,-0.7278331228268822,-0.31316687717311775,0.31316687717311775
-1.532,-1.2212519226239396,-0.31074807737606047,0.31074807737606047
1.281,0.971360057368823,0.3096399426311769,0.3096399426311769
-0.04,0.26484385273273187,-0.30484385273273185,0.30484385273273185
-1.104,-0.7997750323065214,-0.30422496769347873,0.30422496769347873
1.203,0.9025464958240071,0.3004535041759929,0.3004535041759929
0.781,0.48205926108847474,0.2989407389115253,0.2989407389115253
0.565,0.26763503054496923,0.2973649694550307,0.2973649694550307
-1.305,-1.6019136197041448,0.29691361970414487,0.29691361970414487
0.441,0.7358217107907712,-0.2948217107907712,0.2948217107907712
0.618,0.3248554147130142,0.2931445852869858,0.2931445852869858
0.167,-0.12412575554269897,0.291125755542699,0.291125755542699
0.43,0.13952502916169257,0.2904749708383074,0.2904749708383074
-0.06,0.2282444187111497,-0.2882444187111497,0.2882444187111497
-0.028,-0.3117950351181827,0.28379503511818266,0.28379503511818266
-0.449,-0.7325160188240128,0.28351601882401284,0.28351601882401284
0.12,-0.15920824760308872,0.2792082476030887,0.2792082476030887
0.989,0.7107155732373629,0.2782844267626371,0.2782844267626371
0.709,0.43130952098017394,0.277690479019826,0.277690479019826
0.896,1.1729965836933283,-0.27699658369332825,0.27699658369332825
-1.741,-1.4641463092902276,-0.2768536907097725,0.2768536907097725
-0.845,-0.5703968717695316,-0.2746031282304684,0.2746031282304684
0.466,0.7401737694322765,-0.2741737694322765,0.2741737694322765
0.444,0.17062977313950206,0.27337022686049794,0.27337022686049794
-1.748,-1.4752510587507053,-0.2727489412492947,0.2727489412492947
0.235,-0.03751826099944937,0.27251826099944937,0.27251826099944937
1.302,1.5719062836335003,-0.2699062836335002,0.2699062836335002
1.293,1.0236978891131132,0.2693021108868867,0.2693021108868867
0.771,0.5033227195394446,0.2676772804605554,0.2676772804605554
-0.399,-0.1316333415849747,-0.2673666584150253,0.2673666584150253
0.249,0.5158003763451171,-0.2668003763451171,0.2668003763451171
0.971,0.7053245072978584,0.2656754927021415,0.2656754927021415
-0.428,-0.16717176892452987,-0.26082823107547015,0.26082823107547015
-1.944,-1.684100146634615,-0.2598998533653849,0.2598998533653849
0.363,0.6223911779152617,-0.2593911779152617,0.2593911779152617
0.225,0.48224380918500753,-0.25724380918500755,0.25724380918500755
0.937,0.6804136115670487,0.25658638843295134,0.25658638843295134
1.721,1.4646381679169926,0.25636183208300745,0.25636183208300745
1.162,0.9061073503190186,0.25589264968098135,0.25589264968098135
0.603,0.3473517029463007,0.2556482970536993,0.2556482970536993
0.286,0.5391921981383715,-0.2531921981383715,0.2531921981383715
0.081,-0.17042325148710086,0.2514232514871009,0.2514232514871009
0.567,0.8148883678002521,-0.24788836780025214,0.24788836780025214
0.366,0.6134961576258521,-0.2474961576258521,0.2474961576258521
0.436,0.6823705385391817,-0.24637053853918173,0.24637053853918173
-0.794,-0.5478046020973449,-0.2461953979026551,0.2461953979026551
0.503,0.7485036190648133,-0.24550361906481333,0.24550361906481333
0.204,-0.03937686539957128,0.24337686539957126,0.24337686539957126
0.441,0.19838159928943983,0.24261840071056018,0.24261840071056018
-0.189,0.05133905520116731,-0.24033905520116733,0.24033905520116733
-1.694,-1.9324715590651187,0.23847155906511874,0.23847155906511874
0.093,-0.14477534242293344,0.23777534242293344,0.23777534242293344
-0.598,-0.3617745025827623,-0.2362254974172377,0.2362254974172377
0.883,1.1187226335767086,-0.23572263357670864,0.23572263357670864
0.585,0.8190473298481744,-0.23404732984817445,0.23404732984817445
-0.061,-0.2916332782870529,0.23063327828705288,0.23063327828705288
0.687,0.4576598422554594,0.22934015774454064,0.22934015774454064
0.15,0.37924393127844247,-0.22924393127844248,0.22924393127844248
-1.081,-0.8521080611886751,-0.22889193881132486,0.22889193881132486
-0.146,0.08168146196006551,-0.2276814619600655,0.2276814619600655
1.046,1.2735522318147354,-0.22755223181473538,0.22755223181473538
0.438,0.6646217068268206,-0.22662170682682065,0.22662170682682065
-2.073,-1.84728625381819,-0.22571374618180995,0.22571374618180995
1.746,1.5204721596000708,0.22552784039992924,0.22552784039992924
0.322,0.5467842855358835,-0.22478428553588353,0.22478428553588353
0.829,0.604454865908857,0.22454513409114296,0.22454513409114296
0.719,0.4947311061603308,0.2242688938396692,0.2242688938396692
1.01,0.7862120614652326,0.22378793853476742,0.22378793853476742
0.587,0.36345181031438933,0.22354818968561063,0.22354818968561063
0.351,0.12837413811914858,0.2226258618808514,0.2226258618808514
0.888,0.6656586802119387,0.22234131978806126,0.22234131978806126
-1.99,-1.7682129271187055,-0.2217870728812945,0.2217870728812945
0.382,0.6008314033007061,-0.21883140330070605,0.21883140330070605
0.917,0.6985722961877516,0.2184277038122484,0.2184277038122484
0.572,0.35403876379678484,0.21796123620321511,0.21796123620321511
0.812,0.5958997546125696,0.21610024538743045,0.21610024538743045
0.481,0.6955868154248782,-0.21458681542487823,0.21458681542487823
-2.215,-2.4286555359684914,0.21365553596849152,0.21365553596849152
0.418,0.6305633640999933,-0.21256336409999327,0.21256336409999327
0.097,-0.1153948373204515,0.2123948373204515,0.2123948373204515
-0.244,-0.45601465076244885,0.21201465076244885,0.21201465076244885
-0.801,-0.5901015464920918,-0.21089845350790826,0.21089845350790826
-0.861,-0.6501228768152574,-0.2108771231847426,0.2108771231847426
0.18,-0.029900916750316805,0.2099009167503168,0.2099009167503168
0.767,0.5581705933559806,0.2088294066440194,0.2088294066440194
1.499,1.707460443985893,-0.2084604439858928,0.2084604439858928
-1.43,-1.2217401697541916,-0.2082598302458083,0.2082598302458083
-0.318,-0.5245317729253725,0.20653177292537245,0.20653177292537245
0.507,0.7131607563946823,-0.20616075639468234,0.20616075639468234
0.669,0.46285345589020666,0.20614654410979338,0.20614654410979338
0.689,0.8948238111970558,-0.20582381119705584,0.20582381119705584
0.499,0.7036726057432864,-0.20467260574328638,0.20467260574328638
-0.478,-0.6803336084778104,0.20233360847781046,0.20233360847781046
-0.167,0.03057474824257375,-0.19757474824257376,0.19757474824257376
0.354,0.5507840000118296,-0.1967840000118296,0.1967840000118296
-1.393,-1.588572144167551,0.1955721441675511,0.1955721441675511
0.19,-0.0024044799551690074,0.19240447995516902,0.19240447995516902
0.227,0.03693598909871622,0.19006401090128378,0.19006401090128378
-0.962,-0.772773819873878,-0.1892261801261219,0.1892261801261219
0.452,0.641159852034316,-0.189159852034316,0.189159852034316
0.762,0.5732032990295746,0.18879670097042545,0.18879670097042545
-0.031,-0.2174714115450866,0.1864714115450866,0.1864714115450866
0.116,0.3019898103288446,-0.1859898103288446,0.1859898103288446
0.611,0.7965280426003684,-0.18552804260036837,0.18552804260036837
0.662,0.4786387606669755,0.1833612393330245,0.1833612393330245
0.579,0.39580270122231215,0.1831972987776878,0.1831972987776878
-1.93,-1.7473458936559683,-0.18265410634403167,0.18265410634403167
-0.325,-0.5074525621963983,0.18245256219639833,0.18245256219639833
0.34,0.16058355869466093,0.1794164413053391,0.1794164413053391
0.76,0.5810769808658733,0.17892301913412667,0.17892301913412667
0.147,-0.031104050546708343,0.17810405054670833,0.17810405054670833
0.469,0.2925960443482778,0.17640395565172218,0.17640395565172218
0.238,0.41420150709475506,-0.17620150709475507,0.17620150709475507
0.423,0.5967241625946067,-0.1737241625946067,0.1737241625946067
0.65,0.47670213447869564,0.17329786552130438,0.17329786552130438
0.417,0.24621550195955572,0.17078449804044427,0.17078449804044427
-0.184,-0.35438336272723375,0.17038336272723376,0.17038336272723376
0.682,0.5120497524187294,0.16995024758127064,0.16995024758127064
0.239,0.40870791535852136,-0.16970791535852137,0.16970791535852137
0.389,0.219670559702295,0.16932944029770503,0.16932944029770503
0.229,0.3981348506986436,-0.16913485069864362,0.16913485069864362
-1.288,-1.4561418263192163,0.16814182631921626,0.16814182631921626
0.162,0.32964478916945433,-0.16764478916945433,0.16764478916945433
0.342,0.5091800717187531,-0.1671800717187531,0.1671800717187531
0.663,0.8296277173991147,-0.16662771739911464,0.16662771739911464
0.379,0.5443612603803331,-0.16536126038033305,0.16536126038033305
-2.555,-2.718608056707751,0.16360805670775092,0.16360805670775092
-0.331,-0.4936741217846826,0.1626741217846826,0.1626741217846826
0.383,0.5452828814722712,-0.1622828814722712,0.1622828814722712
1.827,1.6651417923048317,0.16185820769516823,0.16185820769516823
0.217,0.37877537017241514,-0.16177537017241514,0.16177537017241514
0.761,0.5993895952340076,0.16161040476599242,0.16161040476599242
0.799,0.639798958260384,0.15920104173961602,0.15920104173961602
0.328,0.16949652078129518,0.15850347921870483,0.15850347921870483
0.211,0.053203402259197966,0.157796597740802,0.157796597740802
0.613,0.45632174195444397,0.15667825804555602,0.15667825804555602
-2.878,-2.7220082478781347,-0.15599175212186545,0.15599175212186545
-0.573,-0.4187804143125844,-0.15421958568741556,0.15421958568741556
0.567,0.4132146970288031,0.15378530297119686,0.15378530297119686
0.109,-0.04430597107784389,0.15330597107784388,0.15330597107784388
-0.026,-0.17890210019095987,0.15290210019095987,0.15290210019095987
0.46,0.3079814747069999,0.15201852529300014,0.15201852529300014
0.316,0.466587242273222,-0.150587242273222,0.150587242273222
0.06,-0.08985424499776058,0.14985424499776057,0.14985424499776057
0.609,0.46084116177918755,0.14815883822081244,0.14815883822081244
-0.014,0.13278516817713282,-0.14678516817713283,0.14678516817713283
0.062,-0.0834440595236024,0.1454440595236024,0.1454440595236024
0.225,0.36890121093332895,-0.14390121093332894,0.14390121093332894
0.567,0.7097273359039307,-0.14272733590393072,0.14272733590393072
-0.052,-0.19393289392193727,0.14193289392193728,0.14193289392193728
1.082,0.9405263746599986,0.14147362534000152,0.14147362534000152
-0.703,-0.5616832384845737,-0.14131676151542627,0.14131676151542627
-0.687,-0.5458722534053856,-0.14112774659461447,0.14112774659461447
0.469,0.32833366369971606,0.1406663363002839,0.1406663363002839
-0.685,-0.8223853799742606,0.1373853799742606,0.1373853799742606
0.812,0.6755397287476183,0.1364602712523818,0.1364602712523818
0.926,0.7920934856005266,0.13390651439947343,0.13390651439947343
0.681,0.5478819565585665,0.13311804344143352,0.13311804344143352
0.309,0.44197352376566956,-0.13297352376566957,0.13297352376566957
-1.353,-1.2202574381353344,-0.1327425618646656,0.1327425618646656
-0.021,-0.15331385859604024,0.13231385859604025,0.13231385859604025
-1.843,-1.7116534666078953,-0.13134653339210467,0.13134653339210467
0.836,0.7049484581341403,0.13105154186585966,0.13105154186585966
0.251,0.12025596583183117,0.13074403416816882,0.13074403416816882
0.267,0.13676098954021815,0.13023901045978187,0.13023901045978187
0.558,0.4282624021405156,0.12973759785948447,0.12973759785948447
0.083,-0.046578737725739366,0.12957873772573936,0.12957873772573936
0.216,0.34549383121106775,-0.12949383121106775,0.12949383121106775
-0.056,-0.18548700638801385,0.12948700638801386,0.12948700638801386
0.397,0.2675664352831372,0.1294335647168628,0.1294335647168628
0.264,0.3906814091653434,-0.12668140916534337,0.12668140916534337
0.456,0.5823495746968009,-0.12634957469680091,0.12634957469680091
0.287,0.16152067680164842,0.12547932319835156,0.12547932319835156
-1.447,-1.3248730352057723,-0.1221269647942278,0.1221269647942278
0.371,0.49019891192330645,-0.11919891192330645,0.11919891192330645
1.017,0.8982057938197154,0.11879420618028447,0.11879420618028447
-1.646,-1.5281154695114574,-0.11788453048854253,0.11788453048854253
0.516,0.3987236268252293,0.11727637317477069,0.11727637317477069
0.412,0.5281595115487553,-0.11615951154875531,0.11615951154875531
-0.159,-0.275018354175322,0.116018354175322,0.116018354175322
0.212,0.09688061907921762,0.11511938092078237,0.11511938092078237
-2.34,-2.225607915454106,-0.11439208454589389,0.11439208454589389
0.496,0.38187357146267603,0.11412642853732397,0.11412642853732397
0.051,-0.06283186166767123,0.11383186166767123,0.11383186166767123
-0.099,0.014599109969510039,-0.11359910996951005,0.11359910996951005
0.404,0.5174016475547712,-0.11340164755477122,0.11340164755477122
0.968,0.855136145094032,0.11286385490596795,0.11286385490596795
-0.518,-0.6305664870183345,0.1125664870183345,0.1125664870183345
0.231,0.12036531243390172,0.11063468756609829,0.11063468756609829
0.414,0.30372062163182617,0.11027937836817381,0.11027937836817381
0.273,0.166817491440886,0.10618250855911401,0.10618250855911401
-0.258,-0.15229349549686427,-0.10570650450313573,0.10570650450313573
0.284,0.38945973669869394,-0.10545973669869396,0.10545973669869396
0.092,0.1945381796199433,-0.1025381796199433,0.1025381796199433
0.091,-0.011372502950144183,0.10237250295014418,0.10237250295014418
-0.033,0.06831999694438723,-0.10131999694438723,0.10131999694438723
0.512,0.6131319092404254,-0.10113190924042537,0.10113190924042537
0.224,0.32508087781649275,-0.10108087781649275,0.10108087781649275
0.45,0.5496465659234379,-0.09964656592343785,0.09964656592343785
0.585,0.6817205460833475,-0.09672054608334757,0.09672054608334757
-0.448,-0.5442640806268944,0.09626408062689434,0.09626408062689434
0.52,0.6161369749169716,-0.0961369749169716,0.0961369749169716
0.61,0.5142530029158212,0.09574699708417878,0.09574699708417878
-0.344,-0.4391899668362736,0.09518996683627362,0.09518996683627362
0.594,0.6884168495843221,-0.09441684958432217,0.09441684958432217
0.418,0.32443406679162573,0.09356593320837425,0.09356593320837425
0.299,0.39238601283559504,-0.09338601283559506,0.09338601283559506
0.315,0.40668519888014815,-0.09168519888014814,0.09168519888014814
0.591,0.6816943041094862,-0.0906943041094862,0.0906943041094862
0.914,0.8233663064318851,0.0906336935681149,0.0906336935681149
0.57,0.48083792740612796,0.08916207259387199,0.08916207259387199
0.465,0.5541572999770994,-0.08915729997709937,0.08915729997709937
0.056,0.1431856563626406,-0.08718565636264061,0.08718565636264061
-0.598,-0.5108303656706585,-0.08716963432934144,0.08716963432934144
0.308,0.39515555245306166,-0.08715555245306167,0.08715555245306167
0.231,0.3172854533215581,-0.0862854533215581,0.0862854533215581
0.536,0.6219065037741146,-0.08590650377411457,0.08590650377411457
-0.001,0.0845308575583738,-0.08553085755837381,0.08553085755837381
0.355,0.43965534263986983,-0.08465534263986985,0.08465534263986985
0.113,0.19720355448266644,-0.08420355448266643,0.08420355448266643
0.776,0.8586402082487989,-0.08264020824879892,0.08264020824879892
0.464,0.5465288726757191,-0.08252887267571912,0.08252887267571912
0.354,0.4358846852393119,-0.08188468523931192,0.08188468523931192
0.356,0.2755635768036556,0.08043642319634436,0.08043642319634436
0.185,0.1054420359504875,0.0795579640495125,0.0795579640495125
-0.297,-0.3756111475374942,0.07861114753749421,0.07861114753749421
1.319,1.2420803310748378,0.07691966892516211,0.07691966892516211
0.563,0.6393057263895967,-0.07630572638959676,0.07630572638959676
0.556,0.4802476061848143,0.07575239381518573,0.07575239381518573
-2.803,-2.728360832144339,-0.07463916785566083,0.07463916785566083
0.41,0.4825703952481775,-0.07257039524817754,0.07257039524817754
1.687,1.7595518963693721,-0.0725518963693721,0.0725518963693721
0.816,0.7440708468960964,0.07192915310390358,0.07192915310390358
0.268,0.33940689325643075,-0.07140689325643074,0.07140689325643074
0.355,0.2836717010934291,0.07132829890657089,0.07132829890657089
0.056,0.12683107202273303,-0.07083107202273303,0.07083107202273303
-1.13,-1.0597566360179471,-0.07024336398205278,0.07024336398205278
-0.129,-0.05967112380150806,-0.06932887619849194,0.06932887619849194
0.134,0.2031095015403146,-0.06910950154031459,0.06910950154031459
0.275,0.34390725179345705,-0.06890725179345703,0.06890725179345703
0.702,0.6335299193788677,0.06847008062113225,0.06847008062113225
0.242,0.17406987202503246,0.06793012797496753,0.06793012797496753
0.425,0.49241192747451157,-0.06741192747451158,0.06741192747451158
-0.194,-0.1267764813235689,-0.06722351867643112,0.06722351867643112
0.65,0.5837506553508166,0.06624934464918342,0.06624934464918342
0.383,0.31748664653878056,0.06551335346121945,0.06551335346121945
0.294,0.35940030795280065,-0.06540030795280066,0.06540030795280066
0.202,0.267063691705106,-0.06506369170510601,0.06506369170510601
0.583,0.6477215801956365,-0.06472158019563656,0.06472158019563656
0.517,0.5806132413315729,-0.06361324133157287,0.06361324133157287
-0.066,-0.12930051527136416,0.06330051527136416,0.06330051527136416
0.648,0.7093334231408581,-0.0613334231408581,0.0613334231408581
0.068,0.007524430797138525,0.06047556920286148,0.06047556920286148
0.754,0.6940122375337064,0.05998776246629356,0.05998776246629356
0.858,0.8018870360075938,0.05611296399240617,0.05611296399240617
1.54,1.5959591607135308,-0.0559591607135308,0.0559591607135308
-0.779,-0.8342373593911347,0.05523735939113472,0.05523735939113472
0.456,0.510631789327908,-0.054631789327907965,0.054631789327907965
0.181,0.12723625645216485,0.05376374354783514,0.05376374354783514
0.511,0.5645651326003075,-0.053565132600307486,0.053565132600307486
-0.195,-0.2485530742339726,0.0535530742339726,0.0535530742339726
-0.086,-0.13936578760166768,0.053365787601667686,0.053365787601667686
0.364,0.4169735991131952,-0.05297359911319521,0.05297359911319521
0.385,0.43729031572263294,-0.05229031572263293,0.05229031572263293
-2.663,-2.7144929755271536,0.05149297552715382,0.05149297552715382
1.394,1.3432589499867194,0.05074105001328055,0.05074105001328055
0.092,0.04169600271853558,0.05030399728146442,0.05030399728146442
0.104,0.15312051313692587,-0.04912051313692588,0.04912051313692588
1.156,1.1084593525548316,0.04754064744516828,0.04754064744516828
0.526,0.5729282042639481,-0.04692820426394806,0.04692820426394806
0.343,0.296791734134806,0.046208265865194054,0.046208265865194054
0.564,0.5179990348995513,0.0460009651004486,0.0460009651004486
0.306,0.35184221633008267,-0.045842216330082675,0.045842216330082675
0.294,0.24978392849986858,0.044216071500131404,0.044216071500131404
-2.809,-2.8531762092108495,0.044176209210849304,0.044176209210849304
0.235,0.19117839733613168,0.04382160266386831,0.04382160266386831
-2.416,-2.4596287664915817,0.04362876649158176,0.04362876649158176
0.71,0.6678028172625176,0.04219718273748241,0.04219718273748241
0.385,0.426218175463861,-0.04121817546386097,0.04121817546386097
-1.187,-1.1465537483334818,-0.040446251666518274,0.040446251666518274
0.368,0.4072947057551471,-0.0392947057551471,0.0392947057551471
0.341,0.3786977303184724,-0.0376977303184724,0.0376977303184724
